//pathway	mean_value	median_value	trimedmean_value	sd_value
05to72	0.0	0.0	0.0	0.0
05to73	72.3	0.0	0.75	263.0271348819557
05to74	0.0	0.0	0.0	0.0
05to75	50.1	0.0	0.3125	221.23740523176502
05to76	8.0	0.0	0.0625	35.074357104810765
05to77	0.0	0.0	0.0	0.0
05to78	183.95	0.0	23.1875	652.7492042769646
05to79	0.3	0.0	0.0	1.1285761872936695
05to80	0.0	0.0	0.0	0.0
05to81	0.3	0.0	0.0	1.1285761872936695
05to82	0.0	0.0	0.0	0.0
05to83	47.3	0.0	17.25	102.80646098885337
06to07	244.2	36.0	83.0625	580.8726284877914
06to08	2655.4	1726.0	2109.6875	2881.7027751332243
06to09	2873.2	2137.5	2666.375	2078.1329576024928
06to10	3860.7	3698.5	3697.3125	2771.959198833922
06to11	0.0	0.0	0.0	0.0
06to12	0.0	0.0	0.0	0.0
06to13	54.95	0.0	1.5	166.97036453089197
06to14	1.0	0.0	0.0	4.47213595499958
06to15	0.0	0.0	0.0	0.0
06to16	132.3	26.0	75.8125	222.9602513548335
06to17	1048.45	48.0	411.6875	2305.4973084941316
06to18	12.15	0.0	5.0625	27.821375727458573
06to19	206.9	0.0	94.6875	462.5179256839105
06to20	0.15	0.0	0.0	0.6708203932499369
06to21	0.0	0.0	0.0	0.0
06to22	0.5	0.0	0.0	1.670171752907624
06to23	2.55	0.0	0.375	7.742398649133566
06to24	0.25	0.0	0.0	0.910465468000326
06to25	0.0	0.0	0.0	0.0
06to26	0.0	0.0	0.0	0.0
06to27	0.0	0.0	0.0	0.0
06to28	0.0	0.0	0.0	0.0
06to29	247.9	0.0	64.3125	620.3492988886011
06to30	266.65	3.0	182.3125	442.5795527657325
06to31	110.65	0.0	5.0	399.743111589378
06to32	1.45	0.0	0.0	6.030405415366715
06to33	0.0	0.0	0.0	0.0
06to34	1210.25	855.5	941.6875	1345.9129116660831
06to35	5.5	0.0	0.0	19.212112407486448
06to36	1.65	0.0	0.0	7.379024325749306
06to37	262.2	47.5	170.5	438.7569282703843
06to38	0.0	0.0	0.0	0.0
06to39	0.0	0.0	0.0	0.0
06to40	0.0	0.0	0.0	0.0
06to41	0.0	0.0	0.0	0.0
06to42	0.0	0.0	0.0	0.0
06to43	0.0	0.0	0.0	0.0
06to44	0.0	0.0	0.0	0.0
